national_id,first_name,paternal_last_name,maternal_last_name,death_date,age,genre,death_place,source,cause,geo_code,marital
81621574,Ricardo,Moliner,Torrents,2025-04-16,97,M,Clínica,Municipalidad,Cáncer,190101,Divorciado
14818295,Esmeralda,Bayona,Guitart,2023-02-18,87,F,Domicilio,MINSA,Cáncer,040101,Divorciado
40532691,Margarita,Botella,Roura,2021-07-11,56,F,Domicilio,RENIEC,COVID-19,170101,Soltero
95060193,Juliana,Cabrera,Salcedo,2022-02-07,39,F,Vía pública,RENIEC,Infarto,110101,Viudo
50193656,Vera,Andres,Arteaga,2023-06-13,9,M,Vía pública,Municipalidad,Neumonía,180101,Soltero
17532195,Lázaro,Palmer,Perera,2024-05-09,57,M,Domicilio,Municipalidad,Neumonía,200101,Soltero
29538047,Jose Ignacio,Requena,Escolano,2022-02-19,57,M,Domicilio,RENIEC,Neumonía,230101,Casado
33497411,Cayetano,Piñeiro,Hernando,2024-12-03,5,M,Vía pública,Municipalidad,Neumonía,170101,Casado
88270025,Eric,Guerra,Serra,2022-11-07,46,F,Domicilio,Municipalidad,Cáncer,100101,Soltero
71682508,José Mari,Agustí,Sola,2023-02-19,80,F,Hospital,Hospital Regional,Infarto,180101,Divorciado
83363160,Fausto,Benavent,Sala,2023-08-18,36,F,Clínica,Hospital Regional,Infarto,190101,Casado
88862539,Marcelino,Rodrigo,Ibáñez,2024-07-29,44,F,Vía pública,MINSA,Neumonía,040101,Viudo
50550084,Heliodoro,Planas,Tomas,2021-08-06,71,F,Domicilio,MINSA,Insuficiencia renal,240101,Soltero
41837210,Rico,Palomar,Marqués,2023-03-15,82,F,Domicilio,RENIEC,COVID-19,020101,Casado
12944682,Paula,Priego,Llobet,2020-10-04,27,F,Vía pública,MINSA,Accidente de tránsito,200101,Casado
85957706,Rosaura,Avilés,Valdés,2023-02-15,9,F,Hospital,RENIEC,Insuficiencia renal,100101,Casado
40885967,Elvira,Ortuño,Gilabert,2022-04-22,76,F,Clínica,MINSA,Accidente de tránsito,220101,Casado
93334601,Josué,Cerro,Caballero,2021-01-09,92,F,Hospital,Municipalidad,COVID-19,240101,Casado
51464269,Modesta,Saez,Aragonés,2025-08-14,56,F,Vía pública,MINSA,Neumonía,140101,Viudo
58970845,Lupita,Catalá,Bosch,2023-03-14,100,F,Clínica,Hospital Regional,Insuficiencia renal,190101,Divorciado
53851498,Mariana,Ribes,Echevarría,2022-05-25,59,F,Vía pública,Municipalidad,Accidente de tránsito,130101,Casado
27738187,Miriam,Paz,Valls,2023-01-03,32,M,Vía pública,Hospital Regional,Neumonía,250101,Soltero
32084778,José Ángel,Tirado,Marquez,2023-07-28,36,M,Clínica,Hospital Regional,Cáncer,170101,Casado
25457816,Adelina,Benet,Chico,2022-08-10,55,M,Clínica,Municipalidad,COVID-19,150101,Divorciado
63339667,Raquel,Paz,Bosch,2024-01-17,6,F,Domicilio,MINSA,Cáncer,040101,Viudo
11868130,Juan Luis,Casals,Sanz,2023-10-29,28,M,Domicilio,RENIEC,Accidente laboral,230101,Viudo
45186708,Daniela,Piquer,Pera,2021-08-11,18,M,Hospital,Hospital Regional,Accidente laboral,160101,Casado
41383044,Adriana,Amaya,Mosquera,2022-07-28,97,F,Vía pública,RENIEC,Infarto,150101,Viudo
96926431,Bernardino,Simó,Matas,2024-02-29,27,M,Vía pública,RENIEC,Accidente laboral,020101,Casado
25659979,Enrique,Arrieta,Arcos,2023-04-12,38,M,Hospital,MINSA,Cáncer,230101,Divorciado
76118957,David,Cabanillas,Guitart,2025-04-06,8,M,Vía pública,RENIEC,Insuficiencia renal,170101,Casado
28208520,Román,Santiago,Peláez,2025-04-14,91,M,Domicilio,Municipalidad,Infarto,220101,Viudo
66254240,Diana,Cortes,Ribera,2021-07-13,30,F,Clínica,RENIEC,Neumonía,110101,Soltero
75679047,Encarnación,Raya,Losa,2020-12-19,67,M,Vía pública,Municipalidad,Infarto,230101,Divorciado
59731689,Isaac,Salcedo,Sales,2022-09-12,47,F,Hospital,Hospital Regional,Accidente laboral,040101,Viudo
